51.9185390	6.5758685	Nijverheidsweg	7122AA	21
51.9185117	6.5759532	Nijverheidsweg	7122AA	23
51.9184845	6.5760379	Nijverheidsweg	7122AA	25
51.9184572	6.5761226	Nijverheidsweg	7122AA	27
51.9184101	6.5762720	Nijverheidsweg	7122AA	29
51.9183829	6.5763557	Nijverheidsweg	7122AA	31
51.9183557	6.5764394	Nijverheidsweg	7122AA	33
51.9183285	6.5765231	Nijverheidsweg	7122AA	35
51.9182957	6.5766858	Nijverheidsweg	7122AA	37
51.9182690	6.5767688	Nijverheidsweg	7122AA	39
51.9182424	6.5768517	Nijverheidsweg	7122AA	41
51.9182157	6.5769346	Nijverheidsweg	7122AA	43
51.9181891	6.5770175	Nijverheidsweg	7122AA	45
51.9181222	6.5771653	Nijverheidsweg	7122AA	47
51.9180923	6.5772590	Nijverheidsweg	7122AA	49
51.9180623	6.5773527	Nijverheidsweg	7122AA	51
51.9180323	6.5774465	Nijverheidsweg	7122AA	53
51.9179794	6.5776125	Nijverheidsweg	7122AA	55
51.9179493	6.5777064	Nijverheidsweg	7122AA	57
51.9179192	6.5778002	Nijverheidsweg	7122AA	59
51.9178891	6.5778940	Nijverheidsweg	7122AA	61
51.9260141	6.5652199	Nijverheidsweg	7122AB	4
51.9256736	6.5658849	Nijverheidsweg	7122AB	6
51.9253690	6.5661945	Nijverheidsweg	7122AB	8
51.9180849	6.5749769	Nijverheidsweg	7122AB	16
51.9174654	6.5760681	Nijverheidsweg	7122AB	18
51.9179174	6.5763815	Nijverheidsweg	7122AB	20
51.9178915	6.5764616	Nijverheidsweg	7122AB	22
51.9171413	6.5789545	Nijverheidsweg	7122AB	26
51.9168906	6.5794827	Nijverheidsweg	7122AB	28
51.9169925	6.5794389	Nijverheidsweg	7122AB	28-01
51.9169821	6.5794862	Nijverheidsweg	7122AB	28-02
51.9169630	6.5795622	Nijverheidsweg	7122AB	28-03
51.9169481	6.5796232	Nijverheidsweg	7122AB	28-04
51.9168797	6.5798215	Nijverheidsweg	7122AB	28A
51.9168054	6.5800850	Nijverheidsweg	7122AB	28B
51.9167370	6.5803166	Nijverheidsweg	7122AB	28C
51.9166614	6.5814288	Nijverheidsweg	7122AB	28D
51.9174400	6.5794191	Nijverheidsweg	7122AB	63
51.9174172	6.5794994	Nijverheidsweg	7122AB	65
51.9173944	6.5795796	Nijverheidsweg	7122AB	67
51.9173716	6.5796599	Nijverheidsweg	7122AB	69
51.9173488	6.5797401	Nijverheidsweg	7122AB	71
51.9173260	6.5798204	Nijverheidsweg	7122AB	73
51.9172824	6.5799747	Nijverheidsweg	7122AB	75
51.9172646	6.5800579	Nijverheidsweg	7122AB	77
51.9172467	6.5801412	Nijverheidsweg	7122AB	79
51.9172289	6.5802244	Nijverheidsweg	7122AB	81
51.9172110	6.5803076	Nijverheidsweg	7122AB	83
51.9171932	6.5803909	Nijverheidsweg	7122AB	85
51.9160680	6.5782231	Zuiderlaan	7122AC	1
51.9159688	6.5775214	Zuiderlaan	7122AC	2
51.9159912	6.5784923	Zuiderlaan	7122AC	3
51.9159373	6.5787108	Zuiderlaan	7122AC	3A
51.9158559	6.5780221	Zuiderlaan	7122AC	4
51.9157499	6.5782107	Zuiderlaan	7122AC	4A
51.9158412	6.5789598	Zuiderlaan	7122AC	5
51.9158010	6.5791289	Zuiderlaan	7122AC	5A
51.9156862	6.5784312	Zuiderlaan	7122AC	6
51.9157026	6.5793515	Zuiderlaan	7122AC	7
51.9156136	6.5788220	Zuiderlaan	7122AC	8
51.9155406	6.5790128	Zuiderlaan	7122AC	8A
51.9156150	6.5797514	Zuiderlaan	7122AC	9
51.9156963	6.5799692	Zuiderlaan	7122AC	9A
51.9155053	6.5792320	Zuiderlaan	7122AC	10
51.9155105	6.5800803	Zuiderlaan	7122AC	11
51.9154764	6.5793262	Zuiderlaan	7122AC	12
51.9154168	6.5795415	Zuiderlaan	7122AC	14
51.9153601	6.5797623	Zuiderlaan	7122AC	16
51.9154520	6.5803006	Zuiderlaan	7122AC	17
51.9152202	6.5800840	Zuiderlaan	7122AC	18
51.9153620	6.5805902	Zuiderlaan	7122AC	19
51.9146789	6.5799988	Zuiderlaan	7122AC	20
51.9151088	6.5805165	Zuiderlaan	7122AC	22
51.9150589	6.5807030	Zuiderlaan	7122AC	24
51.9150188	6.5808546	Zuiderlaan	7122AC	26
51.9149923	6.5810707	Zuiderlaan	7122AC	28
51.9149452	6.5811630	Zuiderlaan	7122AC	32
51.9193303	6.5803328	Dinxperlosestraatweg	7122AD	1
51.9192823	6.5802921	Dinxperlosestraatweg	7122AD	3
51.9191757	6.5802356	Dinxperlosestraatweg	7122AD	5
51.9191272	6.5801941	Dinxperlosestraatweg	7122AD	7
51.9190376	6.5800865	Dinxperlosestraatweg	7122AD	9
51.9189888	6.5800449	Dinxperlosestraatweg	7122AD	11
51.9188913	6.5799640	Dinxperlosestraatweg	7122AD	13
51.9188434	6.5799233	Dinxperlosestraatweg	7122AD	15
51.9187360	6.5798669	Dinxperlosestraatweg	7122AD	17
51.9186881	6.5798266	Dinxperlosestraatweg	7122AD	19
51.9185993	6.5797186	Dinxperlosestraatweg	7122AD	21
51.9185508	6.5796784	Dinxperlosestraatweg	7122AD	23
51.9183699	6.5795850	Dinxperlosestraatweg	7122AD	25
51.9179221	6.5791520	Dinxperlosestraatweg	7122AD	31
51.9178044	6.5790661	Dinxperlosestraatweg	7122AD	31A
51.9177026	6.5789815	Dinxperlosestraatweg	7122AD	33
51.9194045	6.5797721	Dinxperlosestraatweg	7122AE	2
51.9193511	6.5797278	Dinxperlosestraatweg	7122AE	4
51.9192448	6.5795763	Dinxperlosestraatweg	7122AE	6
51.9191852	6.5795276	Dinxperlosestraatweg	7122AE	8
51.9190615	6.5794258	Dinxperlosestraatweg	7122AE	10
51.9190089	6.5793809	Dinxperlosestraatweg	7122AE	12
51.9188820	6.5792813	Dinxperlosestraatweg	7122AE	14
51.9188269	6.5792216	Dinxperlosestraatweg	7122AE	16
51.9187091	6.5791311	Dinxperlosestraatweg	7122AE	18
51.9186524	6.5790829	Dinxperlosestraatweg	7122AE	20
51.9185140	6.5790196	Dinxperlosestraatweg	7122AG	22
51.9184600	6.5789734	Dinxperlosestraatweg	7122AG	24
51.9183340	6.5788676	Dinxperlosestraatweg	7122AG	26
51.9182818	6.5788231	Dinxperlosestraatweg	7122AG	28
51.9181560	6.5787146	Dinxperlosestraatweg	7122AG	30
51.9181040	6.5786661	Dinxperlosestraatweg	7122AG	32
51.9179690	6.5785888	Dinxperlosestraatweg	7122AG	34
51.9179829	6.5785451	Dinxperlosestraatweg	7122AG	34-I
51.9179160	6.5785452	Dinxperlosestraatweg	7122AG	36
51.9179298	6.5785015	Dinxperlosestraatweg	7122AG	36-I
51.9177984	6.5784177	Dinxperlosestraatweg	7122AG	38
51.9177458	6.5783727	Dinxperlosestraatweg	7122AG	40
51.9172002	6.5785423	Dinxperlosestraatweg	7122AH	39
51.9170516	6.5784534	Dinxperlosestraatweg	7122AH	41
51.9168432	6.5783238	Dinxperlosestraatweg	7122AH	43
51.9170978	6.5775587	Dinxperlosestraatweg	7122AH	44
51.9166874	6.5772643	Dinxperlosestraatweg	7122AH	46
51.9166372	6.5780680	Dinxperlosestraatweg	7122AH	47
51.9164738	6.5769872	Dinxperlosestraatweg	7122AH	50
51.9163594	6.5777943	Dinxperlosestraatweg	7122AH	51
51.9163816	6.5769367	Dinxperlosestraatweg	7122AH	52
51.9158995	6.5766784	Dinxperlosestraatweg	7122AH	54
51.9156904	6.5773262	Dinxperlosestraatweg	7122AH	55
51.9154095	6.5761247	Dinxperlosestraatweg	7122AH	58
51.9152243	6.5759678	Dinxperlosestraatweg	7122AH	60
51.9148703	6.5757601	Dinxperlosestraatweg	7122AH	62
51.9151939	6.5769235	Dinxperlosestraatweg	7122AH	63
51.9150668	6.5767850	Dinxperlosestraatweg	7122AH	65
51.9149311	6.5766984	Dinxperlosestraatweg	7122AH	69
51.9143290	6.5763545	Dinxperlosestraatweg	7122AH	77
51.9140800	6.5760079	Dinxperlosestraatweg	7122AH	79
51.9136399	6.5756405	Dinxperlosestraatweg	7122AH	87
51.9133636	6.5753913	Dinxperlosestraatweg	7122AH	89
51.9133190	6.5753382	Dinxperlosestraatweg	7122AH	91
51.9122515	6.5745577	Dinxperlosestraatweg	7122AH	93
51.9195707	6.5794474	Eerste Broekdijk	7122AJ	5
51.9195498	6.5793431	Eerste Broekdijk	7122AJ	7
51.9195058	6.5791549	Eerste Broekdijk	7122AJ	9
51.9194809	6.5790573	Eerste Broekdijk	7122AJ	11
51.9194370	6.5788846	Eerste Broekdijk	7122AJ	13
51.9194122	6.5787880	Eerste Broekdijk	7122AJ	15
51.9193684	6.5786162	Eerste Broekdijk	7122AJ	17
51.9193432	6.5785183	Eerste Broekdijk	7122AJ	19
51.9192998	6.5783485	Eerste Broekdijk	7122AJ	21
51.9192752	6.5782519	Eerste Broekdijk	7122AJ	23
51.9192308	6.5780807	Eerste Broekdijk	7122AJ	25
51.9192055	6.5779823	Eerste Broekdijk	7122AJ	27
51.9191606	6.5778242	Eerste Broekdijk	7122AK	29
51.9191398	6.5777457	Eerste Broekdijk	7122AK	31
51.9191012	6.5775978	Eerste Broekdijk	7122AK	33
51.9190807	6.5775189	Eerste Broekdijk	7122AK	35
51.9190420	6.5773717	Eerste Broekdijk	7122AK	37
51.9190220	6.5772948	Eerste Broekdijk	7122AK	39
51.9189830	6.5771484	Eerste Broekdijk	7122AK	41
51.9189631	6.5770687	Eerste Broekdijk	7122AK	43
51.9189254	6.5769249	Eerste Broekdijk	7122AK	45
51.9189046	6.5768457	Eerste Broekdijk	7122AK	47
51.9188673	6.5767043	Eerste Broekdijk	7122AK	49
51.9188468	6.5766255	Eerste Broekdijk	7122AK	51
51.9188086	6.5764812	Eerste Broekdijk	7122AK	53
51.9187881	6.5764021	Eerste Broekdijk	7122AK	55
51.9187520	6.5762608	Eerste Broekdijk	7122AK	57
51.9187310	6.5761810	Eerste Broekdijk	7122AK	59
51.9200074	6.5801170	Eerste Broekdijk	7122AL	4
51.9199821	6.5800175	Eerste Broekdijk	7122AL	6
51.9199389	6.5798471	Eerste Broekdijk	7122AL	8
51.9199130	6.5797453	Eerste Broekdijk	7122AL	10
51.9198627	6.5795962	Eerste Broekdijk	7122AL	12
51.9198420	6.5795156	Eerste Broekdijk	7122AL	14
51.9198212	6.5794350	Eerste Broekdijk	7122AL	16
51.9198004	6.5793544	Eerste Broekdijk	7122AL	18
51.9197633	6.5792079	Eerste Broekdijk	7122AL	20
51.9197427	6.5791270	Eerste Broekdijk	7122AL	22
51.9197221	6.5790460	Eerste Broekdijk	7122AL	24
51.9194329	6.5779157	Eerste Broekdijk	7122AM	44
51.9194125	6.5778354	Eerste Broekdijk	7122AM	46
51.9193921	6.5777550	Eerste Broekdijk	7122AM	48
51.9193716	6.5776746	Eerste Broekdijk	7122AM	50
51.9192213	6.5770963	Eerste Broekdijk	7122AM	56
51.9192005	6.5770174	Eerste Broekdijk	7122AM	58
51.9191798	6.5769384	Eerste Broekdijk	7122AM	60
51.9188629	6.5757403	Eerste Broekdijk	7122AN	2
51.9191403	6.5767872	Eerste Broekdijk	7122AN	62
51.9191198	6.5767089	Eerste Broekdijk	7122AN	64
51.9190992	6.5766306	Eerste Broekdijk	7122AN	66
51.9190787	6.5765522	Eerste Broekdijk	7122AN	68
51.9190379	6.5763990	Eerste Broekdijk	7122AN	70
51.9190174	6.5763193	Eerste Broekdijk	7122AN	72
51.9189968	6.5762395	Eerste Broekdijk	7122AN	74
51.9189763	6.5761598	Eerste Broekdijk	7122AN	76
51.9189110	6.5759137	Eerste Broekdijk	7122AN	78
51.9188881	6.5758261	Eerste Broekdijk	7122AN	80
51.9172101	6.5714395	Eerste Broekdijk	7122AN	82
51.9188385	6.5756539	Eerste Broekdijk	7122AN	84
51.9210689	6.5804744	Industriestraat	7122AP	1
51.9207676	6.5741922	Industriestraat	7122AP	2
51.9207872	6.5738965	Industriestraat	7122AP	2A
51.9208066	6.5736362	Industriestraat	7122AP	2B
51.9205719	6.5735972	Industriestraat	7122AP	2C
51.9206037	6.5738687	Industriestraat	7122AP	2D
51.9205885	6.5740698	Industriestraat	7122AP	2E
51.9205801	6.5742451	Industriestraat	7122AP	2F
51.9210104	6.5791179	Industriestraat	7122AP	3
51.9202876	6.5740860	Industriestraat	7122AP	4
51.9202991	6.5739413	Industriestraat	7122AP	4A
51.9203079	6.5738057	Industriestraat	7122AP	4B
51.9203160	6.5736593	Industriestraat	7122AP	4C
51.9203678	6.5734822	Industriestraat	7122AP	4D
51.9201285	6.5734408	Industriestraat	7122AP	4E
51.9201615	6.5736279	Industriestraat	7122AP	4F
51.9201501	6.5737599	Industriestraat	7122AP	4G
51.9201388	6.5738918	Industriestraat	7122AP	4H
51.9201274	6.5740238	Industriestraat	7122AP	4J
51.9208582	6.5755801	Industriestraat	7122AP	7
51.9207085	6.5755473	Industriestraat	7122AP	7A
51.9198943	6.5733913	Industriestraat	7122AP	8
51.9207788	6.5753679	Industriestraat	7122AP	9
51.9195786	6.5738301	Industriestraat	7122AP	10
51.9207932	6.5748656	Industriestraat	7122AP	11
51.9194182	6.5734980	Industriestraat	7122AP	12
51.9193029	6.5746291	Industriestraat	7122AP	15
51.9258184	6.5807000	Stationsstraat	7122AR	1
51.9258059	6.5806236	Stationsstraat	7122AR	1A
51.9258309	6.5807765	Stationsstraat	7122AR	1B
51.9257424	6.5806458	Stationsstraat	7122AR	1C
51.9257674	6.5807987	Stationsstraat	7122AR	1D
51.9257549	6.5807223	Stationsstraat	7122AR	1E
51.9257172	6.5804219	Stationsstraat	7122AR	3
51.9256904	6.5802850	Stationsstraat	7122AR	5
51.9256403	6.5801713	Stationsstraat	7122AR	7
51.9256145	6.5800314	Stationsstraat	7122AR	9
51.9255816	6.5799352	Stationsstraat	7122AR	11
51.9250417	6.5796793	Stationsstraat	7122AR	17
51.9248072	6.5796139	Stationsstraat	7122AR	19
51.9246575	6.5795492	Stationsstraat	7122AR	21
51.9245133	6.5795085	Stationsstraat	7122AR	23
