51.9645672	6.2902767	Hamburgerstraat	7001AH	39
51.9673929	6.2958504	Dokter Bardetplaats	7001DV	1
51.9689220	6.2838750	Keppelseweg	7001CG	22
51.9664847	6.2914439	Doctor Huber Noodtplaats	7001DT	2
51.9656931	6.2893111	Simonsplein	7001BM	4
51.9640204	6.2907557	Hamburgerstraat	7001AJ	65
51.9640243	6.2904683	Hamburgerstraat	7001AL	50
51.9644092	6.2904636	Hamburgerstraat	7001AH	49
51.9640860	6.2904189	Hamburgerstraat	7001AL	48
51.9672752	6.2855590	Keppelseweg	7001CE	1-3
51.9636917	6.2907719	Hamburgerstraat	7001AL	58
51.9662184	6.2880481	Grutstraat	7001BX	14
51.9692314	6.2815920	IJsselstraat	7001CP	1
51.9669944	6.2852297	Ingenieur Visstraat	7001CR	1
51.9686306	6.2873258	Koperen Kees	7001KH	1
51.9671414	6.2825139	Lindenlaan	7001CL	1
51.9674848	6.2814530	Peppelenlaan	7001CM	1
51.9681404	6.2824245	Platanenhof	7001CC	1
51.9682128	6.2809503	Torenallee	7001CJ	1
51.9683200	6.2863013	Erdbrinkplein	7001JE	10
51.9669858	6.2803691	Jaagpad	7001CN	10
51.9708332	6.2846297	Loolaan	7001CR	10
51.9673022	6.2808111	Peppelenlaan	7001CM	10
51.9687426	6.2869124	Ruimzichtlaan	7001KE	10
51.9667138	6.2842946	Sebbeleestraat	7001CJ	10
51.9679226	6.2811287	Torenallee	7001CK	10
51.9663820	6.2834606	Tramstraat	7001CH	10
51.9691548	6.2870179	Ruimzichtlaan	7001KG	100
51.9678076	6.2868804	Hofstraat	7001JD	101
51.9691367	6.2870108	Ruimzichtlaan	7001KG	102
51.9678076	6.2868802	Hofstraat	7001JD	103
51.9693860	6.2870284	Ruimzichtlaan	7001KG	104
51.9678076	6.2868800	Hofstraat	7001JD	105
51.9694354	6.2870117	Ruimzichtlaan	7001KG	106
51.9678075	6.2868798	Hofstraat	7001JD	107
51.9694972	6.2870389	Ruimzichtlaan	7001KG	108
51.9678075	6.2868796	Hofstraat	7001JD	109
51.9694306	6.2888001	Dominee van Dijkweg	7001CS	11
51.9687372	6.2810969	IJsselstraat	7001CP	11
51.9672648	6.2845123	Ingenieur Visstraat	7001CR	11
51.9676975	6.2851241	Keppelseweg	7001CE	11
51.9688037	6.2875239	Koperen Kees	7001KH	11
51.9669739	6.2808087	Peppelenlaan	7001CM	11
51.9683563	6.2819345	Platanenhof	7001CC	11
51.9679664	6.2814644	Torenallee	7001CJ	11
51.9662594	6.2842656	Tramstraat	7001CH	11
51.9695866	6.2870835	Ruimzichtlaan	7001KG	110
51.9678075	6.2868794	Hofstraat	7001JD	111
51.9695191	6.2871939	Ruimzichtlaan	7001KG	112
51.9678075	6.2868792	Hofstraat	7001JD	113
51.9695189	6.2871939	Ruimzichtlaan	7001KG	114
51.9678075	6.2868790	Hofstraat	7001JD	115
51.9695187	6.2871938	Ruimzichtlaan	7001KG	116
51.9678074	6.2868788	Hofstraat	7001JD	117
51.9695185	6.2871938	Ruimzichtlaan	7001KG	118
51.9677494	6.2850357	Keppelseweg	7001CE	11A
51.9677299	6.2850097	Keppelseweg	7001CE	11B
51.9683137	6.2862907	Erdbrinkplein	7001JE	12
51.9670504	6.2801945	Jaagpad	7001CN	12
51.9709437	6.2848142	Loolaan	7001CR	12
51.9687499	6.2869181	Ruimzichtlaan	7001KE	12
51.9666653	6.2842193	Sebbeleestraat	7001CJ	12
51.9663820	6.2834604	Tramstraat	7001CH	12
51.9702862	6.2855069	Willem Rodalaan	7001KB	12
51.9695183	6.2871937	Ruimzichtlaan	7001KG	120
51.9678074	6.2868786	Hofstraat	7001JD	121
51.9695181	6.2871937	Ruimzichtlaan	7001KG	122
51.9678074	6.2868784	Hofstraat	7001JD	123
51.9695179	6.2871937	Ruimzichtlaan	7001KG	124
51.9695177	6.2871936	Ruimzichtlaan	7001KG	126
51.9678074	6.2868782	Hofstraat	7001JD	127
51.9678073	6.2868780	Hofstraat	7001JD	129
51.9710481	6.2849969	Loolaan	7001CR	12A
51.9711097	6.2851576	Loolaan	7001CR	12B
51.9712376	6.2853334	Loolaan	7001CR	12C
51.9696599	6.2888766	Dominee van Dijkweg	7001CS	13
51.9686785	6.2810429	IJsselstraat	7001CP	13
51.9678565	6.2848635	Keppelseweg	7001CE	13
51.9688444	6.2875601	Koperen Kees	7001KH	13
51.9683957	6.2816860	Platanenhof	7001CC	13
51.9678955	6.2816139	Torenallee	7001CJ	13
51.9662595	6.2842658	Tramstraat	7001CH	13
51.9703769	6.2868856	Ruimzichtlaan	7001KD	135
51.9682946	6.2862588	Erdbrinkplein	7001JE	14
51.9671376	6.2800452	Jaagpad	7001CN	14
51.9682927	6.2847789	Keppelseweg	7001CG	14
51.9714812	6.2856508	Loolaan	7001CR	14
51.9687572	6.2869238	Ruimzichtlaan	7001KE	14
51.9666180	6.2840848	Sebbeleestraat	7001CJ	14
51.9663819	6.2834602	Tramstraat	7001CH	14
51.9697935	6.2889213	Dominee van Dijkweg	7001CS	15
51.9685346	6.2809108	IJsselstraat	7001CP	15
51.9679559	6.2846844	Keppelseweg	7001CE	15
51.9688888	6.2875787	Koperen Kees	7001KH	15
51.9684681	6.2817531	Platanenhof	7001CC	15
51.9678561	6.2816963	Torenallee	7001CJ	15
51.9662596	6.2842659	Tramstraat	7001CH	15
51.9716385	6.2870071	Ruimzichtlaan	7001KD	155
51.9683073	6.2862800	Erdbrinkplein	7001JE	16
51.9672688	6.2799772	Jaagpad	7001CN	16
51.9683464	6.2846742	Keppelseweg	7001CG	16
51.9715284	6.2856959	Loolaan	7001CR	16
51.9687645	6.2869294	Ruimzichtlaan	7001KE	16
51.9665654	6.2840038	Sebbeleestraat	7001CJ	16
51.9663819	6.2834600	Tramstraat	7001CH	16
51.9691957	6.2882843	Hofstraat	7001JD	161
51.9683852	6.2847571	Keppelseweg	7001CG	16A
51.9684733	6.2808541	IJsselstraat	7001CP	17
51.9680085	6.2846033	Keppelseweg	7001CE	17
51.9689364	6.2875903	Koperen Kees	7001KH	17
51.9685264	6.2818065	Platanenhof	7001CC	17
51.9677891	6.2818353	Torenallee	7001CJ	17
51.9662597	6.2842661	Tramstraat	7001CH	17
51.9683010	6.2862694	Erdbrinkplein	7001JE	18
51.9672987	6.2799311	Jaagpad	7001CN	18
51.9687291	6.2847494	Keppelseweg	7001CG	18
51.9715958	6.2857605	Loolaan	7001CR	18
51.9687718	6.2869351	Ruimzichtlaan	7001KE	18
51.9665167	6.2838675	Sebbeleestraat	7001CJ	18
51.9676387	6.2816962	Torenallee	7001CK	18
51.9663819	6.2834598	Tramstraat	7001CH	18
51.9690345	6.2846769	Keppelseweg	7001CG	18A
51.9699324	6.2889591	Dominee van Dijkweg	7001CS	19
51.9680904	6.2844619	Keppelseweg	7001CE	19
51.9689839	6.2876036	Koperen Kees	7001KH	19
51.9686045	6.2818936	Platanenhof	7001CC	19
51.9677506	6.2819159	Torenallee	7001CJ	19
51.9662599	6.2842663	Tramstraat	7001CH	19
51.9681086	6.2843710	Keppelseweg	7001CE	19A
51.9685333	6.2872108	Koperen Kees	7001KH	1A
51.9682690	6.2808142	Torenallee	7001CJ	1A
51.9679803	6.2857643	Erdbrinkplein	7001JE	2
51.9704450	6.2885475	Frielinkstraat	7001CW	2
51.9664354	6.2829400	Jaagpad	7001CN	2
51.9704270	6.2841192	Loolaan	7001CR	2
51.9676659	6.2812787	Peppelenlaan	7001CM	2
51.9687134	6.2868898	Ruimzichtlaan	7001KE	2
51.9669325	6.2846918	Sebbeleestraat	7001CJ	2
51.9681488	6.2806507	Torenallee	7001CK	2
51.9675610	6.2842615	Tramstraat	7001CH	2
51.9709760	6.2860215	Willem Rodalaan	7001KB	2
51.9682883	6.2862482	Erdbrinkplein	7001JE	20
51.9673322	6.2798795	Jaagpad	7001CN	20
51.9686328	6.2841891	Keppelseweg	7001CG	20
51.9716739	6.2858020	Loolaan	7001CR	20
51.9687791	6.2869408	Ruimzichtlaan	7001KE	20
51.9664690	6.2837932	Sebbeleestraat	7001CJ	20
51.9675488	6.2818891	Torenallee	7001CK	20
51.9663819	6.2834596	Tramstraat	7001CH	20
51.9700938	6.2890057	Dominee van Dijkweg	7001CS	21
51.9681864	6.2842951	Keppelseweg	7001CE	21
51.9690317	6.2876180	Koperen Kees	7001KH	21
51.9686586	6.2819449	Platanenhof	7001CC	21
51.9664289	6.2844735	Tramstraat	7001CH	21
51.9682820	6.2862375	Erdbrinkplein	7001JE	22
51.9717584	6.2858539	Loolaan	7001CR	22
51.9687864	6.2869464	Ruimzichtlaan	7001KE	22
51.9674710	6.2820527	Torenallee	7001CK	22
51.9663818	6.2834594	Tramstraat	7001CH	22
51.9701415	6.2890203	Dominee van Dijkweg	7001CS	23
51.9682622	6.2839985	Keppelseweg	7001CE	23
51.9690809	6.2876313	Koperen Kees	7001KH	23
51.9687384	6.2820051	Platanenhof	7001CC	23
51.9676015	6.2822386	Torenallee	7001CJ	23
51.9664290	6.2844737	Tramstraat	7001CH	23
51.9682756	6.2862269	Erdbrinkplein	7001JE	24
51.9691087	6.2843425	Keppelseweg	7001CG	24
51.9719154	6.2859045	Loolaan	7001CR	24
51.9687937	6.2869521	Ruimzichtlaan	7001KE	24
51.9673536	6.2822803	Torenallee	7001CK	24
51.9663818	6.2834592	Tramstraat	7001CH	24
51.9679765	6.2804295	IJsselstraat	7001CP	25
51.9691280	6.2876417	Koperen Kees	7001KH	25
51.9687875	6.2820800	Platanenhof	7001CC	25
51.9675333	6.2823779	Torenallee	7001CJ	25
51.9664291	6.2844739	Tramstraat	7001CH	25
51.9682693	6.2862163	Erdbrinkplein	7001JE	26
51.9694156	6.2839953	Keppelseweg	7001CG	26
51.9720854	6.2859934	Loolaan	7001CR	26
51.9688010	6.2869577	Ruimzichtlaan	7001KE	26
51.9670305	6.2829281	Torenallee	7001CK	26
51.9663818	6.2834590	Tramstraat	7001CH	26
51.9694782	6.2840421	Keppelseweg	7001CG	26A
51.9679168	6.2803743	IJsselstraat	7001CP	27
51.9691751	6.2876545	Koperen Kees	7001KH	27
51.9687076	6.2821708	Platanenhof	7001CC	27
51.9664292	6.2844740	Tramstraat	7001CH	27
51.9682630	6.2862056	Erdbrinkplein	7001JE	28
51.9691771	6.2832631	Keppelseweg	7001CG	28
51.9688083	6.2869634	Ruimzichtlaan	7001KE	28
51.9661600	6.2837567	Tramstraat	7001CH	28
51.9678406	6.2803058	IJsselstraat	7001CP	29
51.9685950	6.2834233	Keppelseweg	7001CE	29
51.9692242	6.2876704	Koperen Kees	7001KH	29
51.9686629	6.2822466	Platanenhof	7001CC	29
51.9664293	6.2844742	Tramstraat	7001CH	29
51.9685894	6.2832092	Keppelseweg	7001CE	29A
51.9687891	6.2866240	Ruimzichtlaan	7001KE	2A
51.9676104	6.2843203	Tramstraat	7001CH	2A
51.9703975	6.2875345	Frielinkstraat	7001CW	3
51.9691421	6.2814693	IJsselstraat	7001CP	3
51.9669946	6.2852297	Ingenieur Visstraat	7001CR	3
51.9686688	6.2873654	Koperen Kees	7001KH	3
51.9674138	6.2813640	Peppelenlaan	7001CM	3
51.9681695	6.2823349	Platanenhof	7001CC	3
51.9681724	6.2810350	Torenallee	7001CJ	3
