51.9667270	6.3095487	Varsseveldseweg	7003AD	186
51.9633108	6.3117795	Calslaan	7003CZ	1
51.9654697	6.3088492	Colijnlaan	7003BA	1
51.9659650	6.3036368	Donker Curtiuslaan	7003AG	1
51.9658472	6.3068595	Heemskerklaan	7003AM	1
51.9594669	6.3029380	Holterhoek	7003DS	1
51.9618621	6.3077798	Kuyperlaan	7003DC	1
51.9661014	6.3068662	Mackaylaan	7003AS	1
51.9621915	6.3068369	Nolenslaan	7003DB	1
51.9655887	6.3077584	Piersonlaan	7003AW	1
51.9654851	6.3098242	Ruyslaan	7003BC	1
51.9653420	6.3117873	Schimmelpennincklaan	7003BN	1
51.9585289	6.2979613	Spoorstraat	7003DX	1
51.9609612	6.3053315	Troelstralaan	7003DG	1
51.9630327	6.3105614	Vossenstraat	7003BT	1
51.9604430	6.3082143	Willem Dreeslaan	7003CX	1
51.9607066	6.3021972	van Houtenlaan	7003DN	1
51.9652324	6.3123110	van Karnebeeklaan	7003BR	1
51.9651087	6.3043117	van Reenenlaan	7003AH	1
51.9632530	6.3114067	Calslaan	7003CZ	10
51.9652479	6.3084928	Colijnlaan	7003BB	10
51.9615020	6.3038288	Den Uylplein	7003EJ	10
51.9655968	6.3032889	Donker Curtiuslaan	7003AH	10
51.9620055	6.3061983	Groen van Prinstererlaan	7003DA	10
51.9657638	6.3065090	Heemskerklaan	7003AP	10
51.9589469	6.2980597	J F Kennedylaan	7003DT	10
51.9615909	6.3070344	Kuyperlaan	7003DC	10
51.9606285	6.3030798	Lohmanlaan	7003DL	10
51.9653560	6.3074366	Piersonlaan	7003AZ	10
51.9652314	6.3094465	Ruyslaan	7003BE	10
51.9656481	6.3129696	Schimmelpennincklaan	7003BP	10
51.9649260	6.3046062	de Kempenaerlaan	7003AJ	10
51.9656039	6.3051303	van Hall-laan	7003AL	10
51.9644959	6.3116151	van Karnebeeklaan	7003BS	10
51.9656290	6.3045442	van Reenenlaan	7003AG	10
51.9620764	6.3090850	Zuivelweg	7003CJ	100
51.9626161	6.3090499	van Hogendorplaan	7003CW	100
51.9613530	6.3042320	Den Uylplein	7003EH	101
51.9618900	6.3093470	Zuivelweg	7003CD	101
51.9636857	6.3100842	van Limburg Stirumlaan	7003BJ	101
51.9619988	6.3089987	Zuivelweg	7003CJ	102
51.9626271	6.3093912	van Hogendorplaan	7003CW	102
51.9613529	6.3042322	Den Uylplein	7003EH	103
51.9618018	6.3092389	Zuivelweg	7003CD	103
51.9613528	6.3042323	Den Uylplein	7003EH	105
51.9660567	6.3022706	Varsseveldseweg	7003AA	106
51.9613527	6.3042325	Den Uylplein	7003EH	107
51.9616812	6.3091022	Zuivelweg	7003CD	107
51.9618342	6.3087900	Zuivelweg	7003CJ	108
51.9615892	6.3089763	Zuivelweg	7003CD	109
51.9632647	6.3123133	Calslaan	7003CZ	11
51.9651956	6.3088107	Colijnlaan	7003BA	11
51.9615784	6.3042524	Den Uylplein	7003EG	11
51.9656292	6.3037036	Donker Curtiuslaan	7003AG	11
51.9617359	6.3062891	Groen van Prinstererlaan	7003DA	11
51.9655700	6.3068377	Heemskerklaan	7003AM	11
51.9592485	6.3026905	Holterhoek	7003DS	11
51.9615690	6.3075513	Kuyperlaan	7003DC	11
51.9660732	6.3073176	Mackaylaan	7003AS	11
51.9621138	6.3076477	Nolenslaan	7003DB	11
51.9653094	6.3077332	Piersonlaan	7003AW	11
51.9652186	6.3097843	Ruyslaan	7003BC	11
51.9616077	6.3052633	Schaepmanlaan	7003DD	11
51.9658923	6.3119688	Schimmelpennincklaan	7003BN	11
51.9584734	6.2996073	Spoorstraat	7003DX	11
51.9604754	6.3048390	Troelstralaan	7003DG	11
51.9605455	6.3089229	Willem Dreeslaan	7003CX	11
51.9658857	6.3113464	Zuivelweg	7003CA	11
51.9646621	6.3121534	van Karnebeeklaan	7003BR	11
51.9646652	6.3029055	van Limburg Stirumlaan	7003BG	11
51.9653722	6.3042605	van Reenenlaan	7003AH	11
51.9660499	6.3026401	Varsseveldseweg	7003AA	110
51.9616289	6.3085418	Zuivelweg	7003CJ	110
51.9615012	6.3088675	Zuivelweg	7003CD	111
51.9660549	6.3027070	Varsseveldseweg	7003AA	112
51.9614030	6.3087580	Zuivelweg	7003CD	113
51.9661435	6.3028273	Varsseveldseweg	7003AA	114
51.9613560	6.3087035	Zuivelweg	7003CD	115
51.9612585	6.3085889	Zuivelweg	7003CD	117
51.9606900	6.3008879	Holterweg	7003DR	118
51.9661215	6.3030728	Varsseveldseweg	7003AA	118
51.9612153	6.3085387	Zuivelweg	7003CD	119
51.9584717	6.2996692	Spoorstraat	7003DX	11A
51.9588934	6.3008550	Spoorstraat	7003DX	11B
51.9651896	6.3084842	Colijnlaan	7003BB	12
51.9615503	6.3038182	Den Uylplein	7003EJ	12
51.9654832	6.3033109	Donker Curtiuslaan	7003AH	12
51.9619599	6.3061265	Groen van Prinstererlaan	7003DA	12
51.9657074	6.3065052	Heemskerklaan	7003AP	12
51.9615544	6.3069672	Kuyperlaan	7003DC	12
51.9605560	6.3032803	Lohmanlaan	7003DL	12
51.9617727	6.3081778	Nolenslaan	7003DB	12
51.9652987	6.3074334	Piersonlaan	7003AZ	12
51.9651764	6.3094382	Ruyslaan	7003BE	12
