51.9416865	6.1355553	Leliestraat	6942XL	45
51.9406470	6.1293868	Marktplein	6942AA	3
51.9403330	6.1292782	Lockhorststraat	6942AC	2
51.9396887	6.1837470	Rijksweg A18	6942PW	1
51.9404215	6.1309230	Ambachtstraat	6942AE	1
51.9443402	6.1366311	Anemonenstraat	6942WT	1
51.9443144	6.1325951	Anjerstraat	6942VW	1
51.9420811	6.1324869	Asterstraat	6942XJ	1
51.9370272	6.1416715	Bascule	6942LT	1
51.9414471	6.1364374	Begoniastraat	6942XE	1
51.9430125	6.1291334	Bodenclauwstraat	6942VH	1
51.9402570	6.1356031	Breideweg	6942XV	1
51.9402022	6.1385545	Bunder	6942LA	1
51.9395372	6.1286251	Burg Kronenburgln	6942AH	1
51.9404335	6.1361151	Crocusstraat	6942XS	1
51.9434098	6.1323222	Dahliastraat	6942VT	1
51.9381976	6.1229460	De Schutterije	6942BL	1
51.9395651	6.1397800	Dreef	6942LJ	1
51.9367163	6.1424952	Eg	6942LV	1
51.9334997	6.1238869	Fazantstraat	6942KD	1
51.9529549	6.1637602	Fuukweg	6942PN	1
51.9423579	6.1340803	Geraniumstraat	6942XG	1
51.9416355	6.1393202	Gerstekamp	6942LE	1
51.9438882	6.1327984	Gladiolenstraat	6942VN	1
51.9429295	6.1323171	Goudsbloemstraat	6942XB	1
51.9329045	6.1227575	Gruttostraat	6942KG	1
51.9371652	6.1383728	Halster	6942LL	1
51.9409171	6.1434094	Haverveld	6942ME	1
51.9425216	6.1412985	Heeghstraat	6942PG	1
51.9371839	6.1438700	Hoefijzer	6942LW	1
51.9336419	6.1298510	Hogenendseweg	6942DS	1
51.9381330	6.1283138	Hoofdstraat	6942AP	1
51.9445565	6.1393546	Houtwal	6942ML	1
51.9435285	6.1370685	Irisstraat	6942WS	1
51.9332535	6.1287249	Judostraat	6942DZ	1
51.9365761	6.1320808	Julianastraat	6942BA	1
51.9396790	6.1360298	Kapstraat	6942XZ	1
51.9365042	6.1391324	Karrewiel	6942LK	1
51.9351596	6.1272150	Kerkeveldstraat	6942DH	1
51.9334969	6.1214098	Kievitstraat	6942KC	1
51.9432567	6.1383913	Klaproos	6942LZ	1
51.9367681	6.1244349	Koeleplekstraat	6942CW	1
51.9359665	6.1275482	Komweg	6942BR	1
51.9338440	6.1229683	Koolmeesstraat	6942KA	1
51.9383102	6.1350181	Korte Spruit	6942ZH	1
51.9400939	6.1470167	Kribbe	6942MR	1
51.9356899	6.1314990	Kruisstraat	6942EH	1
51.9424352	6.1382602	Landgoed	6942MA	1
51.9372212	6.1366432	Lange Spruit	6942ZC	1
51.9407870	6.1384625	Lavendelstraat	6942XP	1
51.9418943	6.1320449	Leliestraat	6942XK	1
51.9370908	6.1280714	Lieve Vrouweplein	6942BP	1
51.9431143	6.1357671	Lobeliastraat	6942WK	1
51.9356223	6.1293893	Ludgerusstraat	6942BW	1
