51.9177439	6.3398877	Kampstraat	7075AA	1
51.9173794	6.3394210	Kampstraat	7075AA	2
51.9171759	6.3397227	Kampstraat	7075AA	4
51.9172407	6.3400702	Kampstraat	7075AA	5
51.9170844	6.3399805	Kampstraat	7075AA	6
51.9171986	6.3401459	Kampstraat	7075AA	7
51.9169437	6.3401405	Kampstraat	7075AA	8
51.9169887	6.3406088	Kampstraat	7075AA	11
51.9166667	6.3402223	Kampstraat	7075AA	12
51.9166814	6.3406323	Kampstraat	7075AA	13
51.9164361	6.3402492	Kampstraat	7075AA	14
51.9165089	6.3405095	Kampstraat	7075AA	15
51.9163557	6.3403222	Kampstraat	7075AA	16
51.9164419	6.3405931	Kampstraat	7075AA	17
51.9162015	6.3402393	Oudekerkstraat	7075AB	1
51.9160088	6.3401746	Oudekerkstraat	7075AB	2
51.9161264	6.3407895	Oudekerkstraat	7075AB	2A
51.9163260	6.3411548	Oudekerkstraat	7075AB	4
51.9164884	6.3410986	Oudekerkstraat	7075AB	5
51.9164467	6.3411540	Oudekerkstraat	7075AB	5A
51.9160322	6.3412317	Oudekerkstraat	7075AB	6
51.9159657	6.3411279	Oudekerkstraat	7075AB	8
51.9159215	6.3410414	Oudekerkstraat	7075AB	10
51.9170551	6.3368860	Dorpsstraat	7075AC	1
51.9171352	6.3369857	Dorpsstraat	7075AC	1A
51.9170278	6.3371738	Dorpsstraat	7075AC	1B
51.9170273	6.3369436	Dorpsstraat	7075AC	1C
51.9170053	6.3369833	Dorpsstraat	7075AC	1D
51.9169594	6.3370615	Dorpsstraat	7075AC	1F
51.9169367	6.3370978	Dorpsstraat	7075AC	1G
51.9170892	6.3369582	Dorpsstraat	7075AC	1H
51.9170629	6.3370080	Dorpsstraat	7075AC	1J
51.9170410	6.3370467	Dorpsstraat	7075AC	1K
51.9170195	6.3370884	Dorpsstraat	7075AC	1L
51.9169982	6.3371190	Dorpsstraat	7075AC	1M
51.9169755	6.3371597	Dorpsstraat	7075AC	1N
51.9172336	6.3370224	Dorpsstraat	7075AC	1P
51.9170834	6.3371062	Dorpsstraat	7075AC	1R
51.9169706	6.3374339	Dorpsstraat	7075AC	3
51.9171208	6.3376372	Dorpsstraat	7075AC	3A
51.9167782	6.3374547	Dorpsstraat	7075AC	5
51.9166543	6.3376313	Dorpsstraat	7075AC	5A
51.9166062	6.3378505	Dorpsstraat	7075AC	7
51.9166038	6.3379839	Dorpsstraat	7075AC	9
51.9166597	6.3380250	Dorpsstraat	7075AC	9A
51.9165186	6.3381465	Dorpsstraat	7075AC	15
51.9164548	6.3388085	Dorpsstraat	7075AC	17
51.9164991	6.3391897	Dorpsstraat	7075AC	19
51.9160668	6.3398675	Dorpsstraat	7075AC	21
51.9158836	6.3408305	Dorpsstraat	7075AC	25
51.9157520	6.3406920	Dorpsstraat	7075AC	27
51.9156131	6.3411937	Dorpsstraat	7075AC	31
51.9155469	6.3411411	Dorpsstraat	7075AC	33
51.9154280	6.3411498	Dorpsstraat	7075AC	35
51.9152875	6.3412682	Dorpsstraat	7075AC	37
51.9166112	6.3371565	Dorpsstraat	7075AD	4
51.9165822	6.3372281	Dorpsstraat	7075AD	4A
51.9164429	6.3369707	Dorpsstraat	7075AD	4B
51.9165240	6.3374323	Dorpsstraat	7075AD	6
51.9164831	6.3375896	Dorpsstraat	7075AD	8
51.9164333	6.3377667	Dorpsstraat	7075AD	10
51.9163834	6.3379692	Dorpsstraat	7075AD	12
51.9163333	6.3379382	Dorpsstraat	7075AD	12A
51.9163451	6.3380589	Dorpsstraat	7075AD	14
51.9163707	6.3381171	Dorpsstraat	7075AD	14A
51.9162082	6.3381969	Dorpsstraat	7075AD	14B
51.9161886	6.3382830	Dorpsstraat	7075AD	14C
51.9162347	6.3385709	Dorpsstraat	7075AD	16
51.9161647	6.3386627	Dorpsstraat	7075AD	18
51.9162163	6.3386744	Dorpsstraat	7075AD	18A
51.9160712	6.3391494	Dorpsstraat	7075AE	26
51.9159394	6.3393594	Dorpsstraat	7075AE	28
51.9155978	6.3393347	Dorpsstraat	7075AE	32
51.9157084	6.3396585	Dorpsstraat	7075AE	32A
51.9159200	6.3397369	Dorpsstraat	7075AE	34
51.9159053	6.3398025	Dorpsstraat	7075AE	34A
51.9158682	6.3398928	Dorpsstraat	7075AE	34B
51.9158446	6.3399994	Dorpsstraat	7075AE	36
