51.9397469	6.1281486	Kerkstraat	6941AG	2
51.9436237	6.1262928	Akkerstraat	6941BB	1
51.9479163	6.1311781	Berkenhof	6941ZP	1
51.9410175	6.1247810	Domela Nieuwenhuisstraat	6941BL	1
51.9432033	6.1245260	Doctor Ariënsstraat	6941CJ	1
51.9406688	6.1230592	Dunantstraat	6941BW	1
51.9419949	6.1237208	Dunselmanstraat	6941CB	1
51.9403504	6.1265152	Heulakkerstraat	6941AM	1
51.9400261	6.1279477	Kerkstraat	6941AC	1
51.9394309	6.1255112	Marsweg	6941BG	1
51.9435067	6.1220149	Marxstraat	6941CK	1
51.9399953	6.1272365	Oude Raadhuisstraat	6941AK	1
51.9409059	6.1282259	Panhuis	6941BZ	1
51.9397108	6.1224472	Pasteurstraat	6941BS	1
51.9399124	6.1232649	Roncallistraat	6941BM	1
51.9390575	6.1234254	Röntgenstraat	6941BR	1
51.9427086	6.1217109	Schaepmanstraat	6941CH	1
51.9393748	6.1215546	Schweitzerstraat	6941BT	1
51.9425781	6.1281808	Sint Isidorusstraat	6941AR	1
51.9421142	6.1247699	Talmastraat	6941CC	1
51.9428108	6.1226143	Thorbeckestraat	6941CG	1
51.9426346	6.1234841	Troelstrastraat	6941CD	1
51.9442810	6.1246746	Veldstraat	6941BD	1
51.9434852	6.1254469	Weidestraat	6941BC	1
51.9426093	6.1260870	Woerdstraat	6941AV	1
51.9467076	6.1318562	de Acacia	6941DB	1
51.9451682	6.1236711	de Beuk	6941ZA	1
51.9413962	6.1260234	de Bongerd	6941AP	1
51.9451704	6.1247474	de Eik	6941XA	1
51.9479013	6.1307124	de Esdoorn	6941ZJ	1
51.9454546	6.1253048	de Hazelaar	6941XJ	1
51.9438658	6.1278094	de Kastanje	6941XX	1
51.9471468	6.1306271	de Linde	6941ZL	1
51.9454325	6.1273843	de Peppel	6941XN	1
51.9468033	6.1295160	de Plataan	6941ZM	1
51.9472241	6.1283448	de Wilg	6941XT	1
51.9427551	6.1271948	ter Laakstraat	6941AT	1
51.9439635	6.1265747	Akkerstraat	6941BB	10
51.9475541	6.1316084	Berkenhof	6941ZP	10
51.9413519	6.1230558	Domela Nieuwenhuisstraat	6941BL	10
51.9395417	6.1264728	Drostlaan	6941AB	10
51.9406540	6.1219691	Dunantstraat	6941BW	10
51.9399771	6.1286445	Kerkstraat	6941AG	10
51.9407385	6.1276996	Kostersstraat	6941AL	10
51.9408767	6.1285890	Panhuis	6941BZ	10
51.9402124	6.1227317	Pasteurstraat	6941BS	10
51.9397611	6.1244550	Pastoor Janssenhof	6941BX	10
51.9396840	6.1238574	Roncallistraat	6941BN	10
51.9394870	6.1222981	Röntgenstraat	6941BR	10
51.9398769	6.1218727	Schweitzerstraat	6941BT	10
51.9427701	6.1276604	Sint Isidorusstraat	6941AS	10
51.9423706	6.1240179	Talmastraat	6941CC	10
51.9432122	6.1231009	Thorbeckestraat	6941CG	10
51.9428564	6.1239386	Troelstrastraat	6941CD	10
51.9441673	6.1256036	Veldstraat	6941BE	10
51.9419942	6.1252624	Marsweg	6941BJ	10
51.9443919	6.1230662	Marxstraat	6941CK	10
51.9438161	6.1257142	Weidestraat	6941BC	10
51.9471852	6.1330859	de Acacia	6941DC	10
51.9454574	6.1247623	de Beuk	6941ZE	10
51.9416721	6.1264643	de Bongerd	6941AP	10
51.9447288	6.1249292	de Eik	6941XD	10
51.9481656	6.1301349	de Esdoorn	6941ZK	10
51.9456388	6.1260205	de Hazelaar	6941XL	10
51.9450589	6.1281927	de Kastanje	6941XX	10
51.9476647	6.1311739	de Linde	6941ZL	10
51.9457416	6.1282621	de Peppel	6941XR	10
51.9464319	6.1299608	de Plataan	6941ZN	10
51.9470197	6.1279778	de Wilg	6941XW	10
51.9434521	6.1278462	Ziepseweg	6941BA	100
51.9471248	6.1298413	de Eik	6941XG	100
51.9435823	6.1271502	Ziepseweg	6941AX	101
51.9475189	6.1257896	de Beuk	6941ZC	101
51.9434604	6.1279481	Ziepseweg	6941BA	102
51.9471422	6.1299289	de Eik	6941XG	102
51.9436429	6.1275148	Ziepseweg	6941AX	103
51.9445546	6.1226138	Marxstraat	6941CK	11
51.9408521	6.1282105	Panhuis	6941BZ	11
51.9434589	6.1281954	Ziepseweg	6941BA	104
51.9471506	6.1300308	de Eik	6941XG	104
51.9436515	6.1275877	Ziepseweg	6941AX	105
51.9434404	6.1282823	Ziepseweg	6941BA	106
51.9471680	6.1301184	de Eik	6941XG	106
51.9436689	6.1276752	Ziepseweg	6941AX	107
51.9479220	6.1259999	de Beuk	6941ZC	107
51.9473113	6.1302080	de Eik	6941XH	108
51.9436863	6.1277628	Ziepseweg	6941AX	109
51.9479647	6.1263643	de Beuk	6941ZC	109
51.9399978	6.1286196	Kerkstraat	6941AG	10a
51.9400185	6.1285946	Kerkstraat	6941AG	10b
51.9400392	6.1285697	Kerkstraat	6941AG	10c
51.9400599	6.1285448	Kerkstraat	6941AG	10d
51.9439481	6.1261527	Akkerstraat	6941BB	11
51.9474913	6.1315928	Berkenhof	6941ZP	11
51.9409869	6.1239224	Domela Nieuwenhuisstraat	6941BL	11
51.9431881	6.1240895	Doctor Ariënsstraat	6941CJ	11
51.9390329	6.1244866	Drostlaan	6941AA	11
