51.9524194	6.2648880	Willy Brandtplein	7007LB	26
51.9459800	6.2806493	Innovatieweg	7007CD	40-01
51.9588241	6.2575537	Hof van Cambridge	7007GN	2
51.9570004	6.2672557	Alfred Mozerplein	7007KD	1
51.9486969	6.2650456	Bosstraat	7007GG	1
51.9535953	6.2599546	Ebro	7007MC	1
51.9567640	6.2550114	Garonnedal	7007HM	1
51.9541830	6.2653213	Hof van Antwerpen	7007JH	1
51.9548828	6.2628011	Hof van Avignon	7007JB	1
51.9561998	6.2654308	Hof van Bern	7007JV	1
51.9551255	6.2669111	Hof van Brussel	7007JK	1
51.9585451	6.2579688	Hof van Cambridge	7007GN	1
51.9553461	6.2673118	Hof van Florence	7007KA	1
51.9552033	6.2646295	Hof van Gent	7007JS	1
51.9545065	6.2660893	Hof van Genève	7007JJ	1
51.9566112	6.2622476	Hof van Nancy	7007KH	1
51.9571870	6.2649895	Hof van Parma	7007KK	1
51.9554328	6.2625246	Hof van Reims	7007JC	1
51.9556689	6.2655832	Hof van Salzburg	7007JT	1
51.9576204	6.2665035	Hof van Turijn	7007KM	1
51.9559930	6.2672964	Hof van Venetië	7007KC	1
51.9543865	6.2538835	Loiredal	7007HK	1
51.9482194	6.2646931	Lombardije	7007NJ	1
51.9549165	6.2603790	Maas	7007MH	1
51.9569922	6.2575917	Marnedal	7007HH	1
51.9563614	6.2587204	Moezeldal	7007HR	1
51.9552394	6.2719539	Oude Wehlseweg	7007GE	1
51.9553882	6.2572336	Robert Schumanplein	7007HV	1
51.9484639	6.2637426	Saksen	7007NG	1
51.9558321	6.2589816	Sambredal	7007HS	1
51.9526855	6.2601357	Schelde	7007MA	1
51.9540354	6.2580309	Seine	7007MS	1
51.9539463	6.2591121	Tiber	7007ME	1
51.9475716	6.2643821	Toscane	7007NB	1
51.9490143	6.2659738	Vlaanderen	7007NL	1
51.9514622	6.2687816	Vogezen	7007LN	1
51.9539407	6.2661455	Hof van Rome	7007JW	1-04
51.9539492	6.2661411	Hof van Rome	7007JW	1-05
51.9539576	6.2661368	Hof van Rome	7007JW	1-06
51.9539661	6.2661325	Hof van Rome	7007JW	1-07
51.9539746	6.2661282	Hof van Rome	7007JW	1-08
51.9539830	6.2661239	Hof van Rome	7007JW	1-09
51.9571697	6.2668754	Alfred Mozerplein	7007KE	10
51.9526892	6.2685008	Alpen	7007LV	10
51.9523926	6.2669048	Apennijnen	7007LW	10
51.9507765	6.2622491	Aragon	7007MX	10
51.9493946	6.2642525	Bosstraat	7007GG	10
51.9543871	6.2581851	De Gasperilaan	7007MK	10
